timestamp,open,high,low,close,volume
2018-02-16,179.1100,180.5400,178.0750,178.7900,1124753
2018-02-15,179.4500,179.9100,174.5100,179.5900,1424672
2018-02-14,170.7000,180.4500,169.9600,179.5000,1611617
2018-02-13,170.5100,172.7200,169.4600,172.1700,1190227
2018-02-12,168.0200,173.6500,167.3600,171.0300,1910500
2018-02-09,170.7200,171.6500,159.4300,165.0500,2812272
2018-02-08,176.9700,178.9600,169.0000,169.1600,2837825
2018-02-07,181.7800,184.6700,175.6500,176.2000,3504992
2018-02-06,168.4400,174.5000,166.2100,173.9500,2627860
2018-02-05,177.0000,180.7200,170.3300,171.8200,2353762
2018-02-02,184.2900,184.7100,177.5100,178.7400,2242148
2018-02-01,183.3000,186.6500,181.5700,186.6500,1348078
2018-01-31,183.0400,185.1800,181.9700,182.9100,2095403
2018-01-30,185.0100,185.6900,181.6500,182.6600,2073491
2018-01-29,186.9500,189.5494,186.0900,187.0000,1084198
2018-01-26,188.3100,188.8700,187.0600,188.3600,1218598
2018-01-25,189.0000,189.9500,186.6716,188.5000,1578385
2018-01-24,184.8800,188.8900,184.6600,188.3300,1844111
2018-01-23,186.7900,187.2700,184.4100,186.0100,1516891
2018-01-22,184.4200,186.5100,183.4250,186.3000,1625887
2018-01-19,183.8600,184.3400,182.2884,183.1700,1390111
2018-01-18,184.5000,186.7550,183.2501,184.3800,1108030
2018-01-17,182.6200,185.6300,180.9700,184.3200,1441878
2018-01-16,186.5000,186.7900,182.4500,182.5100,1531432
2018-01-12,184.0200,187.1800,183.0600,186.1500,1352720
2018-01-11,179.5800,187.5400,178.6700,184.1700,2629245
2018-01-10,178.4600,180.3600,177.7600,178.7000,1412941
2018-01-09,178.8800,179.8500,177.7500,177.9500,1322653
2018-01-08,176.1300,179.2800,176.1300,178.5300,1489258
2018-01-05,176.3900,176.8800,174.8900,176.5100,1140067
2018-01-04,176.8600,177.9100,174.9100,177.2700,1540631
2018-01-03,174.3600,178.1950,173.1500,176.3400,3183842
2018-01-02,174.3000,175.4500,172.2900,172.9200,1764673
2017-12-29,173.4600,174.1100,171.7740,172.8500,1581802
2017-12-28,172.5000,173.1850,171.1700,172.5800,641597
2017-12-27,174.1200,174.2400,171.4900,172.4400,862709
2017-12-26,171.7500,174.5900,170.5210,173.9900,1392710
2017-12-22,169.6250,173.7200,168.6200,171.1200,1439706
2017-12-21,166.8300,169.4500,165.6800,168.8200,1353446
2017-12-20,160.4400,167.3300,159.2600,167.2000,1855245
2017-12-19,159.8800,161.0000,158.8000,160.2000,1315779
2017-12-18,155.8600,160.4100,155.5500,159.3100,1436655
2017-12-15,157.5700,157.9900,155.4700,155.8300,1444220
2017-12-14,157.4600,158.6200,156.5400,156.5800,870503
2017-12-13,159.0900,159.6900,156.1200,157.0600,940850
2017-12-12,159.1600,160.0000,156.8200,158.9900,1235106
2017-12-11,155.9500,159.8100,155.9500,158.6700,1561039
2017-12-08,155.4000,156.7800,154.7050,155.9000,1136653
2017-12-07,150.6300,154.5100,150.2000,154.2500,1293258
2017-12-06,153.4000,153.9100,150.0400,150.6600,1077899
2017-12-05,156.3700,157.1900,153.2600,153.8600,1237465
2017-12-04,156.5200,158.7500,155.7700,156.3500,1515963
2017-12-01,157.2400,160.2100,156.0910,157.1600,1634998
2017-11-30,152.6800,156.8200,151.8050,156.0400,1915693
2017-11-29,151.5200,153.3300,149.5100,151.1600,917412
2017-11-28,150.7700,151.6100,149.5300,151.0900,872050
2017-11-27,153.6000,153.6000,148.9850,150.5800,1376636
2017-11-24,155.3200,155.8700,154.1000,154.1000,372901
2017-11-22,153.5500,155.4200,152.7200,154.0800,892803
2017-11-21,152.5900,153.3400,151.3800,152.2300,1032532
2017-11-20,151.8600,152.3200,150.6100,151.5100,1030245
2017-11-17,151.4300,153.2900,150.9400,152.2200,951615
2017-11-16,151.5900,152.2300,149.8300,151.0400,919964
2017-11-15,151.3000,151.9800,148.1000,151.5100,1647374
2017-11-14,156.4000,156.6800,152.3900,152.8100,1859818
2017-11-13,158.8200,159.8400,156.3800,156.9200,1224602
2017-11-10,160.5700,161.5400,158.2400,158.9300,1392609
2017-11-09,158.6600,161.8000,158.3500,161.1400,2134166
2017-11-08,160.8100,162.5200,158.9000,159.5700,1955193
2017-11-07,159.5000,161.9100,157.3700,161.6700,3260648
2017-11-06,151.3200,158.9800,151.0000,158.8000,2976620
2017-11-03,147.5200,152.2500,147.2700,150.2900,2121046
2017-11-02,153.5400,154.8600,144.1300,147.8000,3372099
2017-11-01,150.9200,155.2500,150.6700,153.9700,2640507
2017-10-31,146.6200,150.5400,146.5100,149.6700,2790939
2017-10-30,145.5200,147.1000,145.2100,146.2600,1595715
2017-10-27,141.9800,146.4400,140.6500,145.3800,1256247
2017-10-26,142.5000,143.5700,141.3500,142.3100,1320170
2017-10-25,142.3200,143.4300,140.3100,142.1600,1299156
2017-10-24,144.4300,145.3200,142.7100,143.2200,1350147
2017-10-23,145.6900,145.6900,143.8600,143.9300,1898778
2017-10-20,143.6900,145.7600,142.9600,144.7500,2138100
2017-10-19,143.3400,146.0100,142.5300,142.9800,1359957
2017-10-18,145.7500,147.6300,144.8400,145.0900,1356816
2017-10-17,143.7000,145.5300,142.3600,145.3500,1518820
2017-10-16,145.0900,145.6500,142.8800,143.6900,1901463
2017-10-13,147.7100,147.9000,143.7500,143.9200,2271500
2017-10-12,147.6700,149.7900,145.9500,146.2400,2396464
2017-10-11,150.6600,150.6900,147.9200,149.0100,1673649
2017-10-10,152.2500,152.7700,150.2700,150.6700,2008065
2017-10-09,150.6700,151.4400,149.5800,150.9600,944607
2017-10-06,149.8900,150.7300,149.1100,150.4700,1143515
2017-10-05,152.1000,152.8900,150.2800,151.1600,1257359
2017-10-04,152.5100,153.2900,150.5700,151.7600,1871787
2017-10-03,151.0000,154.1700,150.2100,153.0100,2240442
2017-10-02,145.6900,151.3200,144.5000,151.2900,2017802
2017-09-29,146.9700,148.0600,145.2000,147.5400,1285913
2017-09-28,149.5500,150.6700,146.7900,147.5500,1420458
2017-09-27,148.2800,149.6200,146.8800,149.5800,2504185
2017-09-26,145.8300,148.2400,144.9200,147.5800,1654925
