timestamp,open,high,low,close,volume
2018-02-16,70.9400,71.8400,70.8100,71.4600,4274088
2018-02-15,69.8200,71.2200,69.5000,71.2200,3383433
2018-02-14,69.7800,70.0300,69.0000,69.6200,3538658
2018-02-13,69.9500,70.4500,69.6900,70.3000,3358738
2018-02-12,70.0100,70.8700,69.7400,70.1900,3301910
2018-02-09,69.5400,70.0600,68.4900,69.7600,5821587
2018-02-08,70.1700,70.2900,68.9400,68.9500,4866038
2018-02-07,70.4000,71.0400,70.0200,70.1700,4044126
2018-02-06,69.1000,71.0400,68.1900,70.4100,6727540
2018-02-05,72.3400,72.9800,69.7800,69.8100,6250937
2018-02-02,72.9900,73.1450,72.2900,72.4300,4977090
2018-02-01,74.3300,74.6300,73.1800,73.3300,3895497
2018-01-31,74.7700,74.7700,73.1400,74.2400,5356936
2018-01-30,73.7800,74.7550,73.1200,74.6700,5835366
2018-01-29,73.4100,74.4000,72.8300,73.7900,8402386
2018-01-26,73.8400,74.2900,72.4500,73.5600,12126074
2018-01-25,77.0700,77.3600,76.6200,77.3100,4236323
2018-01-24,76.9900,77.1450,76.4500,76.8000,3546887
2018-01-23,77.0000,77.1700,76.3700,76.9000,3264885
2018-01-22,76.8700,77.5500,76.6400,77.3800,2823398
2018-01-19,76.9600,77.9100,76.8000,77.5000,4473010
2018-01-18,76.7200,77.2900,76.3450,76.6300,3933296
2018-01-17,75.8200,77.1200,75.6700,76.6800,3453004
2018-01-16,74.9400,75.7325,74.5950,75.4200,4569977
2018-01-12,74.7600,74.8300,74.2050,74.6200,2338179
2018-01-11,74.9600,74.9900,74.3800,74.5500,2007352
2018-01-10,75.2000,75.4800,74.4885,74.8200,3137323
2018-01-09,75.5800,75.8699,75.2500,75.6400,2518324
2018-01-08,75.1600,75.6300,75.0000,75.5300,1688585
2018-01-05,75.5000,75.5850,75.1400,75.4200,2723162
2018-01-04,75.0500,75.9601,74.9800,75.3300,2451547
2018-01-03,75.1100,75.7200,74.6550,74.8500,3309967
2018-01-02,75.4300,76.0000,74.8400,75.1400,4295948
2017-12-29,75.3300,75.6900,75.2800,75.4500,1895901
2017-12-28,75.3900,75.5400,74.9800,75.1400,1481837
2017-12-27,75.5800,75.7000,75.2600,75.3700,1197506
2017-12-26,75.1500,75.7250,75.0000,75.4800,1213855
2017-12-22,74.9500,75.2900,74.7400,75.1500,2174185
2017-12-21,74.9500,75.0900,74.5800,74.6600,1897356
2017-12-20,75.2200,75.3400,74.3900,74.5200,3588840
2017-12-19,74.9800,75.5000,74.6650,74.8500,4189446
2017-12-18,74.4150,74.7700,73.9800,73.9900,3252220
2017-12-15,74.0800,74.6550,73.8200,74.0500,4227379
2017-12-14,73.3300,73.5000,73.0100,73.2400,1863654
2017-12-13,72.6900,73.7950,72.6400,73.3500,3499178
2017-12-12,73.1600,73.1600,72.4100,72.4900,3295107
2017-12-11,73.1400,73.2800,72.4900,73.1700,4311867
2017-12-08,73.1600,73.3500,72.7000,73.3200,3028180
2017-12-07,73.9400,74.2200,73.1350,73.2000,3695072
2017-12-06,74.5900,74.7500,74.1200,74.2500,2696008
2017-12-05,74.6300,74.8200,74.0100,74.5900,3081891
2017-12-04,73.0900,74.6300,72.9500,74.5200,3551368
2017-12-01,72.5100,73.0800,71.9300,73.0400,4478119
2017-11-30,71.9100,72.9700,71.9100,72.4500,4557535
2017-11-29,71.4200,72.7150,71.3100,72.0100,3646910
2017-11-28,72.3100,72.8400,72.2500,72.7600,2639918
2017-11-27,72.2900,72.4600,71.9100,72.0000,2994985
2017-11-24,71.9300,72.3500,71.9300,72.0100,988545
2017-11-22,72.2800,72.5100,71.5850,71.7500,2922025
2017-11-21,72.2300,72.7200,72.0900,72.2200,2829107
2017-11-20,71.9400,72.4100,71.8700,72.0700,2747838
2017-11-17,72.3100,72.6200,71.7800,71.8900,4616543
2017-11-16,72.8300,73.0000,72.3050,72.6300,3689219
2017-11-15,73.4600,73.4700,72.4200,72.4800,3060306
2017-11-14,73.4600,73.6590,73.1200,73.4600,2963572
2017-11-13,73.2600,73.8250,73.0000,73.7000,2511454
2017-11-10,72.5700,73.4600,72.5100,73.2100,2501047
2017-11-09,72.9600,73.3800,72.5200,72.9100,4336265
2017-11-08,73.1500,73.6202,72.5200,73.2700,5569116
2017-11-07,70.2800,71.1000,69.8600,70.9000,3346508
2017-11-06,70.2700,70.6300,69.7500,70.2500,3195717
2017-11-03,70.9800,71.1400,70.0399,70.1500,2506148
2017-11-02,70.6300,71.1100,70.0200,70.9400,4628451
2017-11-01,70.7200,70.9000,70.3859,70.5600,3274615
2017-10-31,69.3500,70.5200,69.1000,70.4500,4695296
2017-10-30,70.1400,70.4800,69.0500,69.2000,4440076
2017-10-27,70.4000,70.9000,69.1400,70.4000,8703970
2017-10-26,71.7700,72.1700,71.1000,71.2100,3834313
2017-10-25,71.7300,71.8200,70.7400,71.4200,3430972
2017-10-24,72.1500,72.1900,71.6200,71.8400,3974282
2017-10-23,72.0400,72.5000,71.7800,72.1900,4306650
2017-10-20,72.6500,73.0500,72.0000,72.3200,4301977
2017-10-19,73.8400,73.9989,72.9800,73.1400,4132569
2017-10-18,74.8200,74.8500,74.2600,74.4400,2682146
2017-10-17,75.5000,75.5300,74.6200,74.9600,3204538
2017-10-16,75.8900,76.1000,75.3200,75.7500,2229613
2017-10-13,75.4800,76.0300,75.2600,75.9900,3759641
2017-10-12,74.6900,75.2700,74.2200,75.1600,3054961
2017-10-11,74.4400,75.1500,74.1400,74.7300,6253084
2017-10-10,72.6500,73.3150,72.5100,72.9000,2052531
2017-10-09,72.8100,72.9600,72.2150,72.3600,1511489
2017-10-06,73.0700,73.2000,72.4900,72.7200,1770997
2017-10-05,73.0700,73.6100,73.0400,73.2100,2613089
2017-10-04,72.3500,73.3334,72.3200,72.8800,2343872
2017-10-03,72.7800,72.9901,72.3600,72.4400,2309119
2017-10-02,73.0200,73.4300,72.9000,72.9500,2502176
2017-09-29,73.1300,73.2900,72.7678,72.8500,2918665
2017-09-28,72.9700,73.4100,72.8500,73.1500,2953211
2017-09-27,73.1800,73.4300,72.3300,73.0800,4229419
2017-09-26,73.0000,73.5400,72.5600,73.3900,3307019
