timestamp,open,high,low,close,volume
2018-02-16,69.0000,70.6600,68.7700,69.7900,1266514
2018-02-15,70.4000,70.4890,68.3900,69.0300,1262640
2018-02-14,67.9100,70.0490,67.7500,69.8700,1751306
2018-02-13,67.5000,68.7600,67.1000,68.3000,1791336
2018-02-12,67.5800,68.7500,67.0300,68.0300,2289978
2018-02-09,66.5500,67.9300,64.9600,67.3000,2584909
2018-02-08,66.7600,67.7300,65.3700,65.6200,3440746
2018-02-07,67.1100,68.9700,66.7650,66.7700,2017347
2018-02-06,66.0000,68.4600,65.3100,67.2300,3120340
2018-02-05,70.1600,71.4500,67.4400,67.5800,3299276
2018-02-02,70.9600,72.3500,68.7050,70.9000,5468208
2018-02-01,71.2300,72.3900,69.8200,70.2500,4684743
2018-01-31,70.8700,73.3700,70.3800,71.7000,5984427
2018-01-30,73.4000,73.5400,69.3400,70.0800,6050927
2018-01-29,84.0000,86.0400,72.2200,74.8000,18466281
2018-01-26,91.4300,92.4000,76.5300,82.7400,35703594
2018-01-25,88.7900,89.2000,87.7700,88.4400,775098
2018-01-24,89.0000,89.8800,87.7565,88.3700,792120
2018-01-23,88.6700,89.5000,88.5300,89.1100,831312
2018-01-22,88.5600,89.4400,87.7400,88.9300,1332552
2018-01-19,88.2700,88.9500,88.1000,88.4900,860277
2018-01-18,88.0700,88.5200,87.6300,88.3900,960839
2018-01-17,86.8200,88.4400,86.0850,88.1100,767503
2018-01-16,87.2300,87.7400,85.9400,86.0900,693913
2018-01-12,86.8700,87.3300,86.1800,86.7500,1538168
2018-01-11,85.5100,86.8400,85.3000,86.8300,913555
2018-01-10,83.8000,84.6200,83.3900,84.6100,678536
2018-01-09,85.5000,85.5000,84.2300,84.2800,777118
2018-01-08,85.0900,85.4700,84.7500,85.3800,1038979
2018-01-05,85.0000,85.6600,84.8000,85.4000,694669
2018-01-04,83.4100,84.9500,83.2731,84.7800,1386832
2018-01-03,82.5700,84.0300,82.4600,83.3000,1599383
2018-01-02,81.5300,82.5200,81.5000,82.4300,665592
2017-12-29,81.3600,81.5100,80.7400,81.2800,882122
2017-12-28,81.3400,81.6700,80.6000,81.0300,1397922
2017-12-27,81.2300,81.8200,80.8900,81.2600,1153429
2017-12-26,81.8000,81.8900,81.1170,81.3800,1502214
2017-12-22,82.0700,83.0000,81.7900,82.0800,1027977
2017-12-21,83.3300,83.6300,82.4000,82.5400,845956
2017-12-20,83.4150,84.1400,82.7000,83.3500,1586339
2017-12-19,83.7800,84.4800,82.8300,83.3400,2350968
2017-12-18,81.6500,84.7700,81.1700,84.7700,2104155
2017-12-15,79.8600,81.1100,79.3700,80.9900,1588588
2017-12-14,80.6900,81.1600,79.7250,79.7600,1085980
2017-12-13,79.5600,80.7700,79.2000,80.1900,1633761
2017-12-12,79.0400,80.0000,78.3700,79.2500,2135452
2017-12-11,77.4600,79.3400,77.1000,79.2900,1215678
2017-12-08,76.8300,77.6900,75.9400,77.2500,2874354
2017-12-07,75.8200,76.9700,75.5600,75.8900,2010447
2017-12-06,74.0000,75.4800,73.7500,75.0600,2197087
2017-12-05,74.5700,75.8200,73.5600,74.4700,1720203
2017-12-04,80.1900,80.2500,74.6600,74.8900,2389310
2017-12-01,77.6000,81.9300,77.3000,79.9600,3873306
2017-11-30,78.5500,78.8600,76.6000,78.2400,8465469
2017-11-29,82.4500,82.4500,76.8400,77.9900,2383790
2017-11-28,82.1500,82.8800,81.9800,82.5600,2274513
2017-11-27,81.1200,82.1500,80.9500,81.9100,1613172
2017-11-24,80.8000,81.3900,79.9100,80.9500,839969
2017-11-22,82.1200,82.4000,80.6800,80.7900,1481763
2017-11-21,81.2600,82.8800,80.9900,82.2300,1866487
2017-11-20,81.4800,82.2300,81.2100,81.2600,1246092
2017-11-17,81.1800,81.8900,80.8900,81.4900,1119298
2017-11-16,80.7600,82.0000,80.6800,81.3300,1263766
2017-11-15,80.9200,81.1300,79.6800,80.2700,1555680
2017-11-14,81.6000,81.9300,81.3000,81.4900,1138025
2017-11-13,81.8900,82.4100,81.4400,81.8100,1055481
2017-11-10,81.6700,82.6000,81.6200,82.5800,768374
2017-11-09,81.4300,82.1900,80.6600,81.8800,1190991
2017-11-08,82.0900,82.8300,81.8700,82.3100,854861
2017-11-07,81.7600,82.6800,81.7300,82.4800,944921
2017-11-06,81.0000,82.2300,80.9000,81.5200,1319118
2017-11-03,81.6800,81.8500,80.4600,80.8700,971971
2017-11-02,82.2000,82.2300,81.2200,81.8600,1053125
2017-11-01,83.3200,83.3200,82.0400,82.4000,1113031
2017-10-31,83.2100,83.3200,82.4200,82.7700,2051645
2017-10-30,83.8100,83.8800,82.9100,83.1500,770404
2017-10-27,83.2600,83.9800,82.8600,83.8800,971319
2017-10-26,82.7500,83.2000,82.6200,82.9700,793694
