timestamp,open,high,low,close,volume
2018-02-16,26.4000,26.5500,25.9500,26.2600,7083779
2018-02-15,25.8200,26.4800,25.7701,26.4600,8452002
2018-02-14,24.7300,25.8200,24.6100,25.6400,7211478
2018-02-13,24.1400,24.9900,24.0600,24.8800,7119238
2018-02-12,24.4200,24.5000,23.8600,24.1900,7659399
2018-02-09,24.2100,24.5950,23.1000,24.1500,11290857
2018-02-08,24.7800,25.0300,24.0000,24.0000,8859152
2018-02-07,24.1000,24.9850,24.0500,24.7600,8893577
2018-02-06,23.0000,24.4000,22.4700,24.1600,13486357
2018-02-05,24.5500,24.8900,23.4400,23.4700,11998102
2018-02-02,25.3800,25.5399,24.7130,24.8900,10722319
2018-02-01,25.7500,26.1450,25.4800,25.6200,6131638
2018-01-31,26.3300,26.5000,25.7800,25.9500,6417046
2018-01-30,27.1900,27.2500,26.1301,26.2500,7907820
2018-01-29,27.2200,27.6393,27.0300,27.3100,4575693
2018-01-26,26.6100,27.4100,26.5100,27.4000,7088578
2018-01-25,27.3100,27.3100,26.4600,26.6400,8175295
2018-01-24,27.3000,27.6400,26.8500,27.2500,9881862
2018-01-23,27.3600,27.4900,26.8700,27.3600,6793248
2018-01-22,27.0400,27.3000,26.7400,27.2500,6765270
2018-01-19,26.7400,27.0100,26.3800,27.0100,5413965
2018-01-18,26.2900,26.9000,26.2500,26.6000,6711084
2018-01-17,25.8200,26.4700,25.6500,26.2400,8057109
2018-01-16,27.0600,27.1900,25.8347,25.9200,11964062
2018-01-12,26.5100,27.4300,26.5100,26.8900,13561195
2018-01-11,25.4700,26.3500,25.3600,26.3000,8819961
2018-01-10,24.4100,25.8200,24.4100,25.6000,13309490
2018-01-09,24.6100,24.9400,24.3851,24.6900,10370141
2018-01-08,24.6000,25.0800,23.6800,24.4400,21239110
2018-01-05,24.5400,24.7400,24.1000,24.4800,15374368
2018-01-04,25.7600,25.8400,23.4400,24.4900,36705783
2018-01-03,26.3300,26.6400,25.2500,25.3300,18526842
2018-01-02,25.8100,26.3300,25.6500,26.3100,12464341
2017-12-29,25.7400,25.9400,25.1800,25.1900,6799528
2017-12-28,25.6500,25.8200,25.2200,25.7200,8893508
2017-12-27,26.8700,26.8800,25.5800,25.6400,9842973
2017-12-26,25.7600,27.0699,25.7400,26.8500,11886552
2017-12-22,25.5100,25.7400,25.3899,25.6700,5794343
2017-12-21,25.4100,25.8200,25.2800,25.5700,8165287
2017-12-20,25.4200,25.6200,25.1500,25.3300,10676284
2017-12-19,26.0200,26.1700,25.2300,25.2500,9452737
2017-12-18,24.8900,25.9700,24.7900,25.8500,11941167
2017-12-15,24.9390,25.1500,24.4800,24.5900,14276479
2017-12-14,25.4400,25.7700,24.4400,24.8000,12279952
2017-12-13,25.7200,26.2300,25.4800,25.8300,9415522
2017-12-12,26.0000,26.3650,25.6700,25.6900,9417042
2017-12-11,25.8700,26.1800,25.6370,25.8900,10524929
2017-12-08,25.3700,25.8400,24.8300,25.8000,13533529
2017-12-07,25.5300,25.9586,25.1800,25.2800,12932993
2017-12-06,25.1500,25.4000,24.6100,25.0900,12334791
2017-12-05,25.8000,25.8400,24.7600,25.2200,16155836
2017-12-04,24.6500,26.2600,24.6500,25.8000,26956107
2017-12-01,23.8400,24.4000,23.3900,24.1900,14783061
2017-11-30,24.1500,24.9000,23.7300,23.8000,26021812
2017-11-29,22.2800,24.1900,22.2300,23.9800,30789807
2017-11-28,21.4100,22.2300,21.1200,22.1700,16065531
2017-11-27,21.1400,21.3617,20.6000,21.2100,16658817
2017-11-24,21.3000,21.6500,21.0100,21.0700,12859593
2017-11-22,20.5400,21.1400,20.3100,20.6300,10241191
2017-11-21,20.8100,20.8200,20.3500,20.4200,10073123
2017-11-20,20.3400,20.9200,20.1150,20.8000,11268249
2017-11-17,20.6800,20.9400,20.2350,20.3500,13958388
2017-11-16,20.0000,20.4200,19.6110,20.2500,11492782
2017-11-15,19.4400,20.2400,19.3332,19.9800,15090827
2017-11-14,19.1500,19.7300,19.0900,19.7000,10699182
2017-11-13,19.9900,20.1000,18.8000,19.3300,21374182
2017-11-10,19.5100,20.4000,19.5000,19.9800,28532155
2017-11-09,18.0100,20.1000,17.8000,19.5000,60432373
2017-11-08,17.5100,17.9300,17.4200,17.5700,19900157
2017-11-07,18.1600,18.1700,17.4050,17.5300,20338437
2017-11-06,18.3200,18.3600,17.9400,18.1600,14612247
2017-11-03,18.8000,18.8200,18.3300,18.3600,14872082
2017-11-02,19.0800,19.3450,18.7500,18.7800,11009617
2017-11-01,18.8500,19.6200,18.7548,18.9500,14924063
