timestamp,open,high,low,close,volume
2018-02-16,23.4700,23.6900,23.3700,23.3700,1943057
2018-02-15,23.7900,23.7900,23.5050,23.5300,1310913
2018-02-14,23.2400,23.7200,23.2400,23.6200,2074455
2018-02-13,23.4200,23.6300,23.3200,23.3900,2240676
2018-02-12,23.3000,23.6100,23.2400,23.4400,2969080
2018-02-09,23.1700,23.4600,22.8300,23.1800,3249423
2018-02-08,23.6700,24.2000,22.9600,22.9600,3912985
2018-02-07,23.5500,23.8400,23.4900,23.6000,2665303
2018-02-06,23.4300,23.7600,23.0200,23.6200,2206622
2018-02-05,23.9500,24.2000,23.6800,23.7200,2256610
2018-02-02,24.5800,24.6100,24.1400,24.1500,1824004
2018-02-01,24.6000,24.8600,24.5000,24.6700,1418604
2018-01-31,24.9300,24.9300,24.6300,24.6500,1422042
2018-01-30,24.8000,25.0200,24.6990,24.8000,1693428
2018-01-29,24.8900,25.0600,24.8000,24.9400,1010910
2018-01-26,24.9100,25.0300,24.8000,24.9900,1044054
2018-01-25,24.9700,25.0100,24.7610,24.9600,1521907
2018-01-24,25.0000,25.1400,24.8000,24.8800,1848648
2018-01-23,24.9200,25.0100,24.8000,24.9900,757480
2018-01-22,24.8900,25.0100,24.7800,25.0000,1124999
2018-01-19,24.8700,25.0300,24.7100,24.9900,650411
2018-01-18,24.9000,25.0400,24.7300,24.8300,782331
2018-01-17,24.9800,25.0900,24.8400,25.0200,1178621
2018-01-16,24.9700,25.2300,24.8400,24.9500,1327714
2018-01-12,25.2300,25.2700,24.8700,24.9400,606068
2018-01-11,24.9400,25.2500,24.8300,25.2300,1384898
2018-01-10,24.7100,25.0000,24.4400,25.0000,1122313
2018-01-09,25.0500,25.0500,24.6900,24.7100,1139715
2018-01-08,24.8900,25.0850,24.8050,25.0500,1375700
2018-01-05,25.5000,25.5500,24.8750,24.9300,1536018
2018-01-04,25.3800,25.6300,25.2500,25.4000,1701378
2018-01-03,25.2600,25.3750,25.1100,25.2300,1281482
2018-01-02,25.1100,25.3100,25.0100,25.2500,1175262
2017-12-29,24.8800,25.2800,24.8300,25.0600,1472169
2017-12-28,24.6400,24.7900,24.5700,24.7500,576109
2017-12-27,24.5900,24.7950,24.4300,24.6000,1083005
2017-12-26,24.5500,24.7400,24.4000,24.5300,820574
2017-12-22,24.5200,24.6500,24.4900,24.5400,1361161
2017-12-21,24.1700,24.5600,24.0800,24.4900,2001792
2017-12-20,24.4800,24.6000,24.0800,24.1000,2078926
2017-12-19,24.4800,24.5900,24.4000,24.5300,1057302
2017-12-18,24.5200,24.6900,24.4700,24.5300,1639027
2017-12-15,24.6200,24.6250,24.4300,24.4800,2774469
2017-12-14,24.5900,24.7200,24.4500,24.5100,1475075
2017-12-13,24.6000,24.6500,24.4400,24.5100,1203017
2017-12-12,24.6200,24.6750,24.4201,24.5200,1521516
2017-12-11,24.4100,24.7200,24.3600,24.5200,1713745
2017-12-08,24.5400,24.7800,24.5200,24.5700,1277428
2017-12-07,24.5400,24.5900,24.3700,24.5300,1149417
2017-12-06,24.0900,24.6300,24.0600,24.4600,1371965
2017-12-05,24.2300,24.7650,24.0900,24.1500,3040357
2017-12-04,24.7400,24.9000,24.3800,24.4300,2480961
2017-12-01,24.6100,24.8200,24.1900,24.5800,1914256
2017-11-30,24.3600,24.7700,24.3000,24.6600,1525778
2017-11-29,24.2500,24.3500,24.0600,24.3500,857551
2017-11-28,23.8300,24.2000,23.8100,24.1600,1068233
2017-11-27,24.0600,24.2200,23.7600,23.8300,2163095
2017-11-24,24.4900,24.5900,24.1200,24.1200,559267
2017-11-22,24.0000,24.6000,23.8900,24.5100,1498951
2017-11-21,24.4900,24.7600,24.3800,24.4200,1185599
2017-11-20,24.5500,24.5550,24.1650,24.3700,2261736
2017-11-17,24.7600,24.9000,24.4200,24.4700,2092898
2017-11-16,23.9400,25.0700,23.8500,24.8700,3733407
2017-11-15,23.5000,23.8950,23.1900,23.8000,2759200
2017-11-14,22.9100,23.2900,22.8800,23.2600,1702843
2017-11-13,22.9000,23.1800,22.8300,23.0800,1682787
2017-11-10,23.5500,23.6300,22.5400,23.0400,2651747
2017-11-09,23.4000,23.7200,23.0000,23.7000,3047004
2017-11-08,23.7200,23.8200,23.4800,23.6400,1261576
2017-11-07,23.8700,23.9600,23.6700,23.7900,1160562
2017-11-06,23.8400,24.1700,23.8400,23.9100,922921
2017-11-03,23.7200,23.9700,23.6900,23.8400,1231425
2017-11-02,23.8700,23.9500,23.4000,23.8100,1890942
2017-11-01,24.2200,24.2200,23.7700,23.8700,931889
2017-10-31,23.7700,24.0300,23.6800,24.0200,1036952
2017-10-30,24.0100,24.0100,23.6700,23.7000,378007
2017-10-27,24.0000,24.0800,23.7900,24.0000,647400
2017-10-26,24.1600,24.2400,24.0400,24.0400,541211
2017-10-25,24.1400,24.2600,24.0200,24.1450,1091593
2017-10-24,24.0100,24.4500,24.0100,24.2400,1343598
2017-10-23,24.0300,24.2000,23.9800,24.0000,559215
2017-10-20,24.1500,24.1750,23.9800,24.0300,771654
2017-10-19,23.8000,24.1400,23.8000,24.0000,797183
2017-10-18,24.2000,24.2245,23.8400,23.8700,1630858
2017-10-17,24.0000,24.1600,23.8900,24.0500,402497
2017-10-16,24.1500,24.2400,23.9400,24.0300,513765
2017-10-13,24.0600,24.1700,23.8250,24.0700,1629528
2017-10-12,24.0700,24.3100,23.8350,23.9300,1174917
2017-10-11,24.1500,24.3200,24.0800,24.1000,1280060
2017-10-10,24.2000,24.2600,24.0900,24.1600,503015
2017-10-09,24.1100,24.2300,24.0300,24.1500,1040491
2017-10-06,24.0900,24.1600,24.0000,24.1400,863380
2017-10-05,24.0100,24.1700,23.9600,24.1400,1182824
2017-10-04,23.9200,24.1500,23.7900,23.9000,817263
2017-10-03,23.6700,23.9800,23.6514,23.8600,759936
2017-10-02,23.4400,23.7000,23.3700,23.7000,648092
2017-09-29,23.5900,23.6700,23.3900,23.4500,738232
2017-09-28,23.3600,23.6300,23.2900,23.5900,692288
2017-09-27,23.4500,23.5600,23.1200,23.4000,1447327
2017-09-26,23.3400,23.7100,23.2500,23.3900,759335
