timestamp,open,high,low,close,volume
2018-02-16,37.5500,37.8400,37.4600,37.7000,467061
2018-02-15,37.4100,37.5500,37.1400,37.5000,505436
2018-02-14,36.3900,37.1800,36.2910,37.1500,686228
2018-02-13,36.4700,36.7600,36.3700,36.7000,558616
2018-02-12,36.7900,37.1900,36.6100,37.1000,506606
2018-02-09,36.7300,36.7300,35.6100,36.4500,932164
2018-02-08,37.4400,37.4400,36.4100,36.4100,624164
2018-02-07,37.7000,37.9100,37.5200,37.5200,446448
2018-02-06,37.4800,38.3100,37.4400,38.2100,1027416
2018-02-05,38.4700,38.6100,37.4200,37.4500,1026724
2018-02-02,39.8200,39.9000,39.4100,39.4500,303492
2018-02-01,39.7500,39.9000,39.5600,39.8100,409619
2018-01-31,40.5600,40.6700,40.0700,40.2200,412361
2018-01-30,39.7200,40.1900,39.7200,40.1400,343906
2018-01-29,39.3000,39.3600,39.1600,39.2200,171609
2018-01-26,39.4700,39.6900,39.3900,39.6900,244886
2018-01-25,39.4200,39.5200,39.2968,39.3800,188505
2018-01-24,39.6000,39.6650,39.3300,39.5000,282992
2018-01-23,39.5500,39.5500,39.4301,39.5100,133542
2018-01-22,39.4200,39.5700,39.3400,39.5700,137216
2018-01-19,39.3000,39.3500,39.2334,39.3300,192296
2018-01-18,38.9600,39.1100,38.9000,39.0200,286187
2018-01-17,39.2000,39.5600,39.1400,39.4600,309119
2018-01-16,39.2800,39.3100,38.9400,38.9700,271738
2018-01-12,38.7100,38.9400,38.6800,38.9000,277991
2018-01-11,38.9000,39.1100,38.8450,39.1100,143204
2018-01-10,38.5400,38.7900,38.5400,38.7100,186154
2018-01-09,38.6600,38.7600,38.5000,38.6700,455320
2018-01-08,38.0600,38.2800,38.0600,38.2000,237246
2018-01-05,37.7900,38.0700,37.7300,38.0100,370517
2018-01-04,38.0200,38.2800,37.9400,38.2100,184684
2018-01-03,37.7300,38.0100,37.6700,37.9500,119251
2018-01-02,37.5000,37.5800,37.3800,37.5800,172596
2017-12-29,37.4100,37.4600,37.2200,37.4000,151755
2017-12-28,37.5900,37.6600,37.3300,37.4300,161144
2017-12-27,37.7500,37.8100,37.4600,37.6400,193695
2017-12-26,38.3800,38.6100,38.2400,38.6100,205335
2017-12-22,38.4400,38.6000,38.3100,38.4600,188598
2017-12-21,38.4800,38.5500,38.4500,38.4600,303070
2017-12-20,38.3600,38.5900,38.3000,38.3300,464739
2017-12-19,38.6200,38.6200,38.4000,38.4400,105432
2017-12-18,38.6600,38.6900,38.5200,38.6700,99864
2017-12-15,38.3800,38.4700,38.3500,38.4500,108478
2017-12-14,38.4400,38.5700,38.4000,38.4400,114745
2017-12-13,38.5900,38.7399,38.5200,38.6700,55646
2017-12-12,38.5500,38.6790,38.4500,38.6500,70686
2017-12-11,38.4600,38.4900,38.3800,38.4800,98800
2017-12-08,38.4500,38.4800,38.2000,38.3500,116933
2017-12-07,38.1300,38.2800,38.1300,38.2000,95387
2017-12-06,37.9100,38.0800,37.8900,38.0500,91453
2017-12-05,37.9400,37.9601,37.8300,37.8800,136155
2017-12-04,38.1700,38.1700,37.7500,37.7800,184705
2017-12-01,38.0400,38.1400,37.7600,37.9600,150261
2017-11-30,38.4700,38.4800,38.3390,38.3700,110021
2017-11-29,38.6100,38.6400,38.2000,38.3100,118351
2017-11-28,38.8200,38.8800,38.7100,38.8600,109848
2017-11-27,38.6900,38.7300,38.5800,38.7300,126759
2017-11-24,38.8600,38.8600,38.6600,38.7500,47437
2017-11-22,38.4900,38.5200,38.4100,38.5100,172901
2017-11-21,38.4600,38.6500,38.4300,38.4800,175089
2017-11-20,38.3500,38.3800,38.2700,38.3500,81126
2017-11-17,38.3500,38.3500,38.2600,38.2800,136999
2017-11-16,38.4100,38.6100,38.3401,38.4800,151311
2017-11-15,37.6900,37.9700,37.5100,37.9000,134058
2017-11-14,38.2900,38.4100,38.2800,38.3600,81388
2017-11-13,38.1800,38.4000,38.0000,38.3800,87524
2017-11-10,38.6600,38.8200,38.6600,38.7600,102358
2017-11-09,38.4900,38.5700,38.1300,38.5400,214604
2017-11-08,38.6500,39.1500,38.6500,38.7600,112519
2017-11-07,38.1200,38.1900,38.0400,38.1900,105670
2017-11-06,37.6600,37.7500,37.5400,37.7000,168457
2017-11-03,37.7800,37.8200,37.6200,37.7800,113526
2017-11-02,37.6400,37.7400,37.5600,37.7300,145767
2017-11-01,37.8900,37.8900,37.4800,37.6900,230535
2017-10-31,37.6100,37.7900,37.5000,37.7500,361508
2017-10-30,37.4000,37.7000,37.3500,37.4900,307736
2017-10-27,37.3600,37.5300,37.2400,37.5300,136509
2017-10-26,36.8800,36.9700,36.8000,36.8800,115568
2017-10-25,36.3500,36.4500,36.2400,36.3800,259037
2017-10-24,36.7800,37.1000,36.5400,36.8500,247313
2017-10-23,35.9600,35.9900,35.8900,35.9000,122621
2017-10-20,35.6600,35.7900,35.6400,35.7800,83767
2017-10-19,35.8300,35.8600,35.7100,35.8500,85304
2017-10-18,35.7700,35.9400,35.7600,35.8800,132442
2017-10-17,35.7000,35.7100,35.6100,35.6800,105640
2017-10-16,35.7600,35.8800,35.7100,35.7700,156973
2017-10-13,35.6900,35.8300,35.6700,35.7600,151502
2017-10-12,35.3200,35.4500,35.3200,35.3900,112094
2017-10-11,35.3100,35.3200,35.2600,35.2600,79205
2017-10-10,35.0300,35.1100,35.0100,35.1000,124924
2017-10-09,34.7000,34.8200,34.6800,34.7000,69433
2017-10-06,34.4500,34.5900,34.4300,34.5500,107893
2017-10-05,34.6200,34.6400,34.4800,34.6200,149923
2017-10-04,34.4200,34.4900,34.3600,34.4700,107626
2017-10-03,34.3900,34.4100,34.2900,34.3800,104427
2017-10-02,34.0200,34.1900,34.0100,34.1500,155218
2017-09-29,34.3200,34.3500,34.1600,34.3200,116249
2017-09-28,34.2400,34.2800,34.1600,34.1900,99562
2017-09-27,34.0800,34.2600,34.0300,34.1700,199193
2017-09-26,33.9700,34.1000,33.9300,34.0500,161008
